Date,PE,ey
2001-11-28,"	",2.295
2001-11-29,"	",2.272
2001-11-30,"	",2.273
2001-12-01,46.37,"	"
2001-12-03,"	",2.185
2001-12-04,"	",2.157
2001-12-05,"	",2.11
2001-12-06,"	",2.115
2001-12-07,"	",2.132
2001-12-10,"	",2.166
2001-12-11,"	",2.172
2001-12-12,"	",2.171
2001-12-13,"	",2.206
2001-12-14,"	",2.198
2001-12-17,"	",2.177
2001-12-18,"	",2.16
2001-12-19,"	",2.148
2001-12-20,"	",2.166
2001-12-21,"	",2.157
2001-12-24,"	",2.157
2001-12-26,"	",2.148
2001-12-27,"	",2.134
2001-12-28,"	",2.127
2001-12-31,"	",2.151
2002-01-01,46.18,"	"
2002-01-02,"	",2.138
2002-01-03,"	",2.119
2002-01-04,"	",2.106
2002-01-07,"	",2.12
2002-01-08,"	",2.127
2002-01-09,"	",2.137
2002-01-10,"	",2.135
2002-01-11,"	",2.155
2002-01-14,"	",2.169
2002-01-15,"	",2.154
2002-01-16,"	",2.19
2002-01-17,"	",2.168
2002-01-18,"	",2.19
2002-01-22,"	",2.206
2002-01-23,"	",2.188
2002-01-24,"	",2.181
2002-01-25,"	",2.179
2002-01-28,"	",2.179
2002-01-29,"	",2.243
2002-01-30,"	",2.217
2002-01-31,"	",2.185
2002-02-01,44.56,2.201
2002-02-04,"	",2.257
2002-02-05,"	",2.266
2002-02-06,"	",2.28
2002-02-07,"	",2.287
2002-02-08,"	",2.253
2002-02-11,"	",2.221
2002-02-12,"	",2.23
2002-02-13,"	",2.208
2002-02-14,"	",2.212
2002-02-15,"	",2.237
2002-02-19,"	",2.28
2002-02-20,"	",2.25
2002-02-21,"	",2.285
2002-02-22,"	",2.266
2002-02-25,"	",2.226
2002-02-26,"	",2.226
2002-02-27,"	",2.225
2002-02-28,"	",2.232
2002-03-01,46.71,2.182
2002-03-04,"	",2.141
2002-03-05,"	",2.155
2002-03-06,"	",2.124
2002-03-07,"	",2.134
2002-03-08,"	",2.121
2002-03-11,"	",2.114
2002-03-12,"	",2.119
2002-03-13,"	",2.14
2002-03-14,"	",2.142
2002-03-15,"	",2.118
2002-03-18,"	",2.119
2002-03-19,"	",2.111
2002-03-20,"	",2.144
2002-03-21,"	",2.141
2002-03-22,"	",2.15
2002-03-25,"	",2.182
2002-03-26,"	",2.17
2002-03-27,"	",2.158
2002-03-28,"	",2.153
2002-04-01,43.81,2.214
2002-04-02,"	",2.233
2002-04-03,"	",2.255
2002-04-04,"	",2.253
2002-04-05,"	",2.261
2002-04-08,"	",2.255
2002-04-09,"	",2.271
2002-04-10,"	",2.245
2002-04-11,"	",2.3
2002-04-12,"	",2.284
2002-04-15,"	",2.302
2002-04-16,"	",2.249
2002-04-17,"	",2.254
2002-04-18,"	",2.257
2002-04-19,"	",2.256
2002-04-22,"	",2.291
2002-04-23,"	",2.305
2002-04-24,"	",2.322
2002-04-25,"	",2.325
2002-04-26,"	",2.358
2002-04-29,"	",2.382
2002-04-30,"	",2.357
2002-05-01,41.41,2.399
2002-05-02,"	",2.403
2002-05-03,"	",2.428
2002-05-06,"	",2.476
2002-05-07,"	",2.483
2002-05-08,"	",2.393
2002-05-09,"	",2.429
2002-05-10,"	",2.47
2002-05-13,"	",2.425
2002-05-14,"	",2.375
2002-05-15,"	",2.388
2002-05-16,"	",2.373
2002-05-17,"	",2.355
2002-05-20,"	",2.387
2002-05-21,"	",2.413
2002-05-22,"	",2.4
2002-05-23,"	",2.375
2002-05-24,"	",2.404
2002-05-28,"	",2.425
2002-05-29,"	",2.441
2002-05-30,"	",2.448
2002-05-31,"	",2.442
2002-06-01,37.92,"	"
2002-06-03,"	",2.569
2002-06-04,"	",2.569
2002-06-05,"	",2.547
2002-06-06,"	",2.598
2002-06-07,"	",2.602
2002-06-10,"	",2.594
2002-06-11,"	",2.638
2002-06-12,"	",2.621
2002-06-13,"	",2.649
2002-06-14,"	",2.655
2002-06-17,"	",2.581
2002-06-18,"	",2.578
2002-06-19,"	",2.622
2002-06-20,"	",2.657
2002-06-21,"	",2.703
2002-06-24,"	",2.694
2002-06-25,"	",2.739
2002-06-26,"	",2.747
2002-06-27,"	",2.699
2002-06-28,"	",2.702
2002-07-01,32.46,2.874
2002-07-02,"	",2.936
2002-07-03,"	",2.918
2002-07-05,"	",2.815
2002-07-08,"	",2.85
2002-07-09,"	",2.922
2002-07-10,"	",3.025
2002-07-11,"	",3.002
2002-07-12,"	",3.022
2002-07-15,"	",3.033
2002-07-16,"	",3.09
2002-07-17,"	",3.073
2002-07-18,"	",3.158
2002-07-19,"	",3.284
2002-07-22,"	",3.396
2002-07-23,"	",3.49
2002-07-24,"	",3.301
2002-07-25,"	",3.32
2002-07-26,"	",3.264
2002-07-29,"	",3.097
2002-07-30,"	",3.084
2002-07-31,"	",3.054
2002-08-01,31.53,3.271
2002-08-02,"	",3.349
2002-08-05,"	",3.468
2002-08-06,"	",3.367
2002-08-07,"	",3.301
2002-08-08,"	",3.196
2002-08-09,"	",3.185
2002-08-12,"	",3.202
2002-08-13,"	",3.273
2002-08-14,"	",3.147
2002-08-15,"	",3.111
2002-08-16,"	",3.116
2002-08-19,"	",3.044
2002-08-20,"	",3.087
2002-08-21,"	",3.048
2002-08-22,"	",3.006
2002-08-23,"	",3.076
2002-08-26,"	",3.053
2002-08-27,"	",3.096
2002-08-28,"	",3.153
2002-08-29,"	",3.153
2002-08-30,"	",3.159
2002-09-01,28.89,"	"
2002-09-03,"	",3.421
2002-09-04,"	",3.362
2002-09-05,"	",3.417
2002-09-06,"	",3.36
2002-09-09,"	",3.327
2002-09-10,"	",3.303
2002-09-11,"	",3.303
2002-09-12,"	",3.387
2002-09-13,"	",3.376
2002-09-16,"	",3.371
2002-09-17,"	",3.439
2002-09-18,"	",3.455
2002-09-19,"	",3.562
2002-09-20,"	",3.553
2002-09-23,"	",3.603
2002-09-24,"	",3.667
2002-09-25,"	",3.578
2002-09-26,"	",3.514
2002-09-27,"	",3.631
2002-09-30,"	",3.685
2002-10-01,29.25,3.446
2002-10-02,"	",3.529
2002-10-03,"	",3.568
2002-10-04,"	",3.65
2002-10-07,"	",3.721
2002-10-08,"	",3.659
2002-10-09,"	",3.762
2002-10-10,"	",3.635
2002-10-11,"	",3.498
2002-10-14,"	",3.473
2002-10-15,"	",3.316
2002-10-16,"	",3.398
2002-10-17,"	",3.323
2002-10-18,"	",3.304
2002-10-21,"	",3.248
2002-10-22,"	",3.283
2002-10-23,"	",3.261
2002-10-24,"	",3.311
2002-10-25,"	",3.255
2002-10-28,"	",3.282
2002-10-29,"	",3.312
2002-10-30,"	",3.281
2002-10-31,"	",3.299
2002-11-01,32.03,3.153
2002-11-04,"	",3.128
2002-11-05,"	",3.104
2002-11-06,"	",3.075
2002-11-07,"	",3.147
2002-11-08,"	",3.175
2002-11-11,"	",3.242
2002-11-12,"	",3.218
2002-11-13,"	",3.219
2002-11-14,"	",3.142
2002-11-15,"	",3.123
2002-11-18,"	",3.155
2002-11-19,"	",3.168
2002-11-20,"	",3.108
2002-11-21,"	",3.043
2002-11-22,"	",3.053
2002-11-25,"	",3.045
2002-11-26,"	",3.111
2002-11-27,"	",3.026
2002-11-29,"	",3.034
2002-12-01,32.59,"	"
2002-12-02,"	",2.952
2002-12-03,"	",2.996
2002-12-04,"	",3.007
2002-12-05,"	",3.043
2002-12-06,"	",3.024
2002-12-09,"	",3.093
2002-12-10,"	",3.05
2002-12-11,"	",3.049
2002-12-12,"	",3.06
2002-12-13,"	",3.102
2002-12-16,"	",3.031
2002-12-17,"	",3.055
2002-12-18,"	",3.096
2002-12-19,"	",3.12
2002-12-20,"	",3.08
2002-12-23,"	",3.075
2002-12-24,"	",3.091
2002-12-26,"	",3.101
2002-12-27,"	",3.152
2002-12-30,"	",3.137
2002-12-31,"	",3.136
2003-01-01,31.43,"	"
2003-01-02,"	",3.135
2003-01-03,"	",3.137
2003-01-06,"	",3.068
2003-01-07,"	",3.088
2003-01-08,"	",3.132
2003-01-09,"	",3.073
2003-01-10,"	",3.073
2003-01-13,"	",3.077
2003-01-14,"	",3.059
2003-01-15,"	",3.104
2003-01-16,"	",3.116
2003-01-17,"	",3.16
2003-01-21,"	",3.211
2003-01-22,"	",3.245
2003-01-23,"	",3.212
2003-01-24,"	",3.309
2003-01-27,"	",3.363
2003-01-28,"	",3.32
2003-01-29,"	",3.297
2003-01-30,"	",3.374
2003-01-31,"	",3.331
2003-02-01,28.46,"	"
2003-02-03,"	",3.418
2003-02-04,"	",3.467
2003-02-05,"	",3.486
2003-02-06,"	",3.509
2003-02-07,"	",3.545
2003-02-10,"	",3.518
2003-02-11,"	",3.547
2003-02-12,"	",3.592
2003-02-13,"	",3.598
2003-02-14,"	",3.523
2003-02-18,"	",3.455
2003-02-19,"	",3.48
2003-02-20,"	",3.513
2003-02-21,"	",3.467
2003-02-24,"	",3.532
2003-02-25,"	",3.507
2003-02-26,"	",3.554
2003-02-27,"	",3.513
2003-02-28,"	",3.496
2003-03-01,27.92,"	"
2003-03-03,"	",3.632
2003-03-04,"	",3.689
2003-03-05,"	",3.654
2003-03-06,"	",3.688
2003-03-07,"	",3.658
2003-03-10,"	",3.755
2003-03-11,"	",3.787
2003-03-12,"	",3.77
2003-03-13,"	",3.645
2003-03-14,"	",3.639
2003-03-17,"	",3.514
2003-03-18,"	",3.499
2003-03-19,"	",3.469
2003-03-20,"	",3.462
2003-03-21,"	",3.385
2003-03-24,"	",3.508
2003-03-25,"	",3.466
2003-03-26,"	",3.485
2003-03-27,"	",3.491
2003-03-28,"	",3.511
2003-03-31,"	",3.575
2003-04-01,28.05,3.696
2003-04-02,"	",3.602
2003-04-03,"	",3.62
2003-04-04,"	",3.61
2003-04-07,"	",3.606
2003-04-08,"	",3.613
2003-04-09,"	",3.664
2003-04-10,"	",3.641
2003-04-11,"	",3.654
2003-04-14,"	",3.584
2003-04-15,"	",3.562
2003-04-16,"	",3.606
2003-04-17,"	",3.551
2003-04-21,"	",3.557
2003-04-22,"	",3.482
2003-04-23,"	",3.453
2003-04-24,"	",3.481
2003-04-25,"	",3.53
2003-04-28,"	",3.468
2003-04-29,"	",3.457
2003-04-30,"	",3.46
2003-05-01,28.24,3.617
2003-05-02,"	",3.563
2003-05-05,"	",3.577
2003-05-06,"	",3.547
2003-05-07,"	",3.565
2003-05-08,"	",3.601
2003-05-09,"	",3.55
2003-05-12,"	",3.506
2003-05-13,"	",3.517
2003-05-14,"	",3.528
2003-05-15,"	",3.501
2003-05-16,"	",3.509
2003-05-19,"	",3.599
2003-05-20,"	",3.603
2003-05-21,"	",3.589
2003-05-22,"	",3.556
2003-05-23,"	",3.551
2003-05-27,"	",3.483
2003-05-28,"	",3.477
2003-05-29,"	",3.49
2003-05-30,"	",3.439
2003-06-01,28.6,"	"
2003-06-02,"	",3.573
2003-06-03,"	",3.556
2003-06-04,"	",3.503
2003-06-05,"	",3.489
2003-06-06,"	",3.498
2003-06-09,"	",3.54
2003-06-10,"	",3.508
2003-06-11,"	",3.464
2003-06-12,"	",3.46
2003-06-13,"	",3.495
2003-06-16,"	",3.418
2003-06-17,"	",3.415
2003-06-18,"	",3.42
2003-06-19,"	",3.473
2003-06-20,"	",3.47
2003-06-23,"	",3.52
2003-06-24,"	",3.513
2003-06-25,"	",3.542
2003-06-26,"	",3.505
2003-06-27,"	",3.539
2003-06-30,"	",3.545
2003-07-01,27.66,3.654
2003-07-02,"	",3.612
2003-07-03,"	",3.641
2003-07-07,"	",3.573
2003-07-08,"	",3.561
2003-07-09,"	",3.581
2003-07-10,"	",3.63
2003-07-11,"	",3.596
2003-07-14,"	",3.575
2003-07-15,"	",3.587
2003-07-16,"	",3.611
2003-07-17,"	",3.656
2003-07-18,"	",3.613
2003-07-21,"	",3.667
2003-07-22,"	",3.632
2003-07-23,"	",3.63
2003-07-24,"	",3.656
2003-07-25,"	",3.594
2003-07-28,"	",3.602
2003-07-29,"	",3.628
2003-07-30,"	",3.634
2003-07-31,"	",3.624
2003-08-01,26.57,3.799
2003-08-04,"	",3.789
2003-08-05,"	",3.857
2003-08-06,"	",3.851
2003-08-07,"	",3.823
2003-08-08,"	",3.809
2003-08-11,"	",3.798
2003-08-12,"	",3.76
2003-08-13,"	",3.784
2003-08-14,"	",3.76
2003-08-15,"	",3.759
2003-08-18,"	",3.725
2003-08-19,"	",3.715
2003-08-20,"	",3.723
2003-08-21,"	",3.712
2003-08-22,"	",3.75
2003-08-25,"	",3.748
2003-08-26,"	",3.736
2003-08-27,"	",3.736
2003-08-28,"	",3.713
2003-08-29,"	",3.694
2003-09-01,26.42,"	"
2003-09-02,"	",3.775
2003-09-03,"	",3.759
2003-09-04,"	",3.753
2003-09-05,"	",3.777
2003-09-08,"	",3.74
2003-09-09,"	",3.771
2003-09-10,"	",3.816
2003-09-11,"	",3.796
2003-09-12,"	",3.787
2003-09-15,"	",3.802
2003-09-16,"	",3.748
2003-09-17,"	",3.76
2003-09-18,"	",3.711
2003-09-19,"	",3.723
2003-09-22,"	",3.772
2003-09-23,"	",3.749
2003-09-24,"	",3.822
2003-09-25,"	",3.845
2003-09-26,"	",3.87
2003-09-29,"	",3.833
2003-09-30,"	",3.874
2003-10-01,24.75,4.122
2003-10-02,"	",4.114
2003-10-03,"	",4.075
2003-10-06,"	",4.058
2003-10-07,"	",4.038
2003-10-08,"	",4.06
2003-10-09,"	",4.041
2003-10-10,"	",4.043
2003-10-13,"	",4.015
2003-10-14,"	",3.999
2003-10-15,"	",4.01
2003-10-16,"	",3.997
2003-10-17,"	",4.038
2003-10-20,"	",4.017
2003-10-21,"	",4.012
2003-10-22,"	",4.073
2003-10-23,"	",4.06
2003-10-24,"	",4.079
2003-10-27,"	",4.07
2003-10-28,"	",4.009
2003-10-29,"	",4.004
2003-10-30,"	",4.009
2003-10-31,"	",3.994
2003-11-01,23.15,"	"
2003-11-03,"	",4.282
2003-11-04,"	",4.306
2003-11-05,"	",4.312
2003-11-06,"	",4.286
2003-11-07,"	",4.306
2003-11-10,"	",4.331
2003-11-11,"	",4.333
2003-11-12,"	",4.284
2003-11-13,"	",4.285
2003-11-14,"	",4.318
2003-11-17,"	",4.345
2003-11-18,"	",4.385
2003-11-19,"	",4.35
2003-11-20,"	",4.387
2003-11-21,"	",4.38
2003-11-24,"	",4.311
2003-11-25,"	",4.303
2003-11-26,"	",4.285
2003-11-28,"	",4.286
2003-12-01,22.17,4.555
2003-12-02,"	",4.57
2003-12-03,"	",4.578
2003-12-04,"	",4.556
2003-12-05,"	",4.592
2003-12-08,"	",4.558
2003-12-09,"	",4.597
2003-12-10,"	",4.602
2003-12-11,"	",4.55
2003-12-12,"	",4.538
2003-12-15,"	",4.563
2003-12-16,"	",4.533
2003-12-17,"	",4.528
2003-12-18,"	",4.475
2003-12-19,"	",4.477
2003-12-22,"	",4.46
2003-12-23,"	",4.447
2003-12-24,"	",4.455
2003-12-26,"	",4.448
2003-12-29,"	",4.393
2003-12-30,"	",4.392
2003-12-31,"	",4.383
2004-01-01,22.73,"	"
2004-01-02,"	",4.495
2004-01-05,"	",4.44
2004-01-06,"	",4.435
2004-01-07,"	",4.424
2004-01-08,"	",4.402
2004-01-09,"	",4.442
2004-01-12,"	",4.421
2004-01-13,"	",4.444
2004-01-14,"	",4.408
2004-01-15,"	",4.402
2004-01-16,"	",4.372
2004-01-20,"	",4.376
2004-01-21,"	",4.342
2004-01-22,"	",4.356
2004-01-23,"	",4.365
2004-01-26,"	",4.313
2004-01-27,"	",4.356
2004-01-28,"	",4.416
2004-01-29,"	",4.394
2004-01-30,"	",4.405
2004-02-01,22.46,"	"
2004-02-02,"	",4.484
2004-02-03,"	",4.481
2004-02-04,"	",4.519
2004-02-05,"	",4.511
2004-02-06,"	",4.455
2004-02-09,"	",4.467
2004-02-10,"	",4.444
2004-02-11,"	",4.397
2004-02-12,"	",4.419
2004-02-13,"	",4.443
2004-02-17,"	",4.4
2004-02-18,"	",4.42
2004-02-19,"	",4.438
2004-02-20,"	",4.45
2004-02-23,"	",4.462
2004-02-24,"	",4.469
2004-02-25,"	",4.451
2004-02-26,"	",4.447
2004-02-27,"	",4.447
2004-03-01,21.62,4.498
2004-03-02,"	",4.525
2004-03-03,"	",4.518
2004-03-04,"	",4.503
2004-03-05,"	",4.495
2004-03-08,"	",4.533
2004-03-09,"	",4.559
2004-03-10,"	",4.627
2004-03-11,"	",4.698
2004-03-12,"	",4.64
2004-03-15,"	",4.708
2004-03-16,"	",4.682
2004-03-17,"	",4.627
2004-03-18,"	",4.633
2004-03-19,"	",4.686
2004-03-22,"	",4.747
2004-03-23,"	",4.753
2004-03-24,"	",4.765
2004-03-25,"	",4.688
2004-03-26,"	",4.693
2004-03-29,"	",4.633
2004-03-30,"	",4.614
2004-03-31,"	",4.617
2004-04-01,21.23,4.715
2004-04-02,"	",4.675
2004-04-05,"	",4.639
2004-04-06,"	",4.649
2004-04-07,"	",4.68
2004-04-08,"	",4.685
2004-04-12,"	",4.661
2004-04-13,"	",4.726
2004-04-14,"	",4.732
2004-04-15,"	",4.729
2004-04-16,"	",4.705
2004-04-19,"	",4.7
2004-04-20,"	",4.774
2004-04-21,"	",4.749
2004-04-22,"	",4.683
2004-04-23,"	",4.68
2004-04-26,"	",4.701
2004-04-27,"	",4.69
2004-04-28,"	",4.756
2004-04-29,"	",4.792
2004-04-30,"	",4.821
2004-05-01,20.13,"	"
2004-05-03,"	",4.901
2004-05-04,"	",4.892
2004-05-05,"	",4.884
2004-05-06,"	",4.917
2004-05-07,"	",4.985
2004-05-10,"	",5.038
2004-05-11,"	",5
2004-05-12,"	",4.991
2004-05-13,"	",4.995
2004-05-14,"	",4.999
2004-05-17,"	",5.052
2004-05-18,"	",5.018
2004-05-19,"	",5.031
2004-05-20,"	",5.029
2004-05-21,"	",5.008
2004-05-24,"	",5
2004-05-25,"	",4.921
2004-05-26,"	",4.912
2004-05-27,"	",4.885
2004-05-28,"	",4.887
2004-06-01,20.17,5.008
2004-06-02,"	",4.991
2004-06-03,"	",5.028
2004-06-04,"	",5.002
2004-06-07,"	",4.924
2004-06-08,"	",4.916
2004-06-09,"	",4.963
2004-06-10,"	",4.941
2004-06-14,"	",4.99
2004-06-15,"	",4.96
2004-06-16,"	",4.953
2004-06-17,"	",4.96
2004-06-18,"	",4.947
2004-06-21,"	",4.968
2004-06-22,"	",4.95
2004-06-23,"	",4.908
2004-06-24,"	",4.923
2004-06-25,"	",4.95
2004-06-28,"	",4.954
2004-06-29,"	",4.942
2004-06-30,"	",4.922
2004-07-01,19.51,5.022
2004-07-02,"	",5.037
2004-07-06,"	",5.079
2004-07-07,"	",5.069
2004-07-08,"	",5.111
2004-07-09,"	",5.094
2004-07-12,"	",5.087
2004-07-13,"	",5.084
2004-07-14,"	",5.1
2004-07-15,"	",5.122
2004-07-16,"	",5.147
2004-07-19,"	",5.149
2004-07-20,"	",5.113
2004-07-21,"	",5.182
2004-07-22,"	",5.168
2004-07-23,"	",5.219
2004-07-26,"	",5.229
2004-07-27,"	",5.178
2004-07-28,"	",5.175
2004-07-29,"	",5.152
2004-07-30,"	",5.146
2004-08-01,19.03,"	"
2004-08-02,"	",5.172
2004-08-03,"	",5.204
2004-08-04,"	",5.209
2004-08-05,"	",5.296
2004-08-06,"	",5.379
2004-08-09,"	",5.373
2004-08-10,"	",5.304
2004-08-11,"	",5.32
2004-08-12,"	",5.383
2004-08-13,"	",5.375
2004-08-16,"	",5.302
2004-08-17,"	",5.291
2004-08-18,"	",5.226
2004-08-19,"	",5.245
2004-08-20,"	",5.211
2004-08-23,"	",5.223
2004-08-24,"	",5.221
2004-08-25,"	",5.179
2004-08-26,"	",5.179
2004-08-27,"	",5.166
2004-08-30,"	",5.207
2004-08-31,"	",5.183
2004-09-01,19.35,5.224
2004-09-02,"	",5.166
2004-09-03,"	",5.188
2004-09-07,"	",5.152
2004-09-08,"	",5.175
2004-09-09,"	",5.166
2004-09-10,"	",5.14
2004-09-13,"	",5.131
2004-09-14,"	",5.12
2004-09-15,"	",5.156
2004-09-16,"	",5.142
2004-09-17,"	",5.119
2004-09-20,"	",5.148
2004-09-21,"	",5.116
2004-09-22,"	",5.188
2004-09-23,"	",5.212
2004-09-24,"	",5.204
2004-09-27,"	",5.235
2004-09-28,"	",5.204
2004-09-29,"	",5.182
2004-09-30,"	",5.183
2004-10-01,19.25,5.129
2004-10-04,"	",5.112
2004-10-05,"	",5.115
2004-10-06,"	",5.081
2004-10-07,"	",5.132
2004-10-08,"	",5.171
2004-10-11,"	",5.161
2004-10-12,"	",5.173
2004-10-13,"	",5.211
2004-10-14,"	",5.26
2004-10-15,"	",5.236
2004-10-18,"	",5.209
2004-10-19,"	",5.26
2004-10-20,"	",5.258
2004-10-21,"	",5.245
2004-10-22,"	",5.296
2004-10-25,"	",5.3
2004-10-26,"	",5.223
2004-10-27,"	",5.156
2004-10-28,"	",5.147
2004-10-29,"	",5.134
2004-11-01,20.05,5.156
2004-11-02,"	",5.156
2004-11-03,"	",5.099
2004-11-04,"	",5.018
2004-11-05,"	",4.998
2004-11-08,"	",5.004
2004-11-09,"	",5.007
2004-11-10,"	",5.012
2004-11-11,"	",4.967
2004-11-12,"	",4.922
2004-11-15,"	",4.924
2004-11-16,"	",4.959
2004-11-17,"	",4.932
2004-11-18,"	",4.925
2004-11-19,"	",4.981
2004-11-22,"	",4.951
2004-11-23,"	",4.953
2004-11-24,"	",4.932
2004-11-26,"	",4.929
2004-11-29,"	",4.946
2004-11-30,"	",4.966
2004-12-01,20.48,4.915
2004-12-02,"	",4.919
2004-12-03,"	",4.915
2004-12-06,"	",4.919
2004-12-07,"	",4.974
2004-12-08,"	",4.95
2004-12-09,"	",4.923
2004-12-10,"	",4.928
2004-12-13,"	",4.885
2004-12-14,"	",4.865
2004-12-15,"	",4.856
2004-12-16,"	",4.866
2004-12-17,"	",4.903
2004-12-20,"	",4.901
2004-12-21,"	",4.857
2004-12-22,"	",4.841
2004-12-23,"	",4.838
2004-12-27,"	",4.859
2004-12-28,"	",4.825
2004-12-29,"	",4.825
2004-12-30,"	",4.825
2004-12-31,"	",4.831
2005-01-01,19.99,"	"
2005-01-03,"	",4.917
2005-01-04,"	",4.975
2005-01-05,"	",4.993
2005-01-06,"	",4.976
2005-01-07,"	",4.983
2005-01-10,"	",4.966
2005-01-11,"	",4.997
2005-01-12,"	",4.977
2005-01-13,"	",5.02
2005-01-14,"	",4.99
2005-01-18,"	",4.942
2005-01-19,"	",4.99
2005-01-20,"	",5.029
2005-01-21,"	",5.061
2005-01-24,"	",5.079
2005-01-25,"	",5.059
2005-01-26,"	",5.035
2005-01-27,"	",5.033
2005-01-28,"	",5.046
2005-01-31,"	",5.004
2005-02-01,20.11,5.016
2005-02-02,"	",5
2005-02-03,"	",5.014
2005-02-04,"	",4.959
2005-02-07,"	",4.965
2005-02-08,"	",4.962
2005-02-09,"	",5.005
2005-02-10,"	",4.984
2005-02-11,"	",4.95
2005-02-14,"	",4.946
2005-02-15,"	",4.93
2005-02-16,"	",4.929
2005-02-17,"	",4.969
2005-02-18,"	",4.965
2005-02-22,"	",5.038
2005-02-23,"	",5.01
2005-02-24,"	",4.971
2005-02-25,"	",4.925
2005-02-28,"	",4.957
2005-03-01,19.84,4.975
2005-03-02,"	",4.977
2005-03-03,"	",4.975
2005-03-04,"	",4.928
2005-03-07,"	",4.915
2005-03-08,"	",4.938
2005-03-09,"	",4.989
2005-03-10,"	",4.98
2005-03-11,"	",5.018
2005-03-14,"	",4.99
2005-03-15,"	",5.028
2005-03-16,"	",5.069
2005-03-17,"	",5.06
2005-03-18,"	",5.062
2005-03-21,"	",5.087
2005-03-22,"	",5.139
2005-03-23,"	",5.136
2005-03-24,"	",5.141
2005-03-28,"	",5.128
2005-03-29,"	",5.168
2005-03-30,"	",5.097
2005-03-31,"	",5.101
2005-04-01,19.02,5.22
2005-04-04,"	",5.206
2005-04-05,"	",5.183
2005-04-06,"	",5.171
2005-04-07,"	",5.14
2005-04-08,"	",5.184
2005-04-11,"	",5.184
2005-04-12,"	",5.155
2005-04-13,"	",5.216
2005-04-14,"	",5.269
2005-04-15,"	",5.359
2005-04-18,"	",5.343
2005-04-19,"	",5.312
2005-04-20,"	",5.383
2005-04-21,"	",5.279
2005-04-22,"	",5.315
2005-04-25,"	",5.269
2005-04-26,"	",5.316
2005-04-27,"	",5.295
2005-04-28,"	",5.356
2005-04-29,"	",5.293
2005-05-01,18.93,"	"
2005-05-02,"	",5.356
2005-05-03,"	",5.361
2005-05-04,"	",5.295
2005-05-05,"	",5.309
2005-05-06,"	",5.314
2005-05-09,"	",5.281
2005-05-10,"	",5.338
2005-05-11,"	",5.315
2005-05-12,"	",5.369
2005-05-13,"	",5.394
2005-05-16,"	",5.34
2005-05-17,"	",5.303
2005-05-18,"	",5.251
2005-05-19,"	",5.226
2005-05-20,"	",5.234
2005-05-23,"	",5.214
2005-05-24,"	",5.213
2005-05-25,"	",5.231
2005-05-26,"	",5.198
2005-05-27,"	",5.193
2005-05-31,"	",5.225
2005-06-01,19,5.262
2005-06-02,"	",5.253
2005-06-03,"	",5.289
2005-06-06,"	",5.283
2005-06-07,"	",5.284
2005-06-08,"	",5.295
2005-06-09,"	",5.268
2005-06-10,"	",5.28
2005-06-13,"	",5.268
2005-06-14,"	",5.255
2005-06-15,"	",5.243
2005-06-16,"	",5.224
2005-06-17,"	",5.198
2005-06-20,"	",5.202
2005-06-21,"	",5.213
2005-06-22,"	",5.211
2005-06-23,"	",5.268
2005-06-24,"	",5.309
2005-06-27,"	",5.313
2005-06-28,"	",5.265
2005-06-29,"	",5.272
2005-06-30,"	",5.31
2005-07-01,19,5.386
2005-07-05,"	",5.339
2005-07-06,"	",5.384
2005-07-07,"	",5.37
2005-07-08,"	",5.308
2005-07-11,"	",5.275
2005-07-12,"	",5.263
2005-07-13,"	",5.259
2005-07-14,"	",5.245
2005-07-15,"	",5.239
2005-07-18,"	",5.268
2005-07-19,"	",5.233
2005-07-20,"	",5.208
2005-07-21,"	",5.243
2005-07-22,"	",5.214
2005-07-25,"	",5.234
2005-07-26,"	",5.225
2005-07-27,"	",5.201
2005-07-28,"	",5.172
2005-07-29,"	",5.212
2005-08-01,18.72,5.294
2005-08-02,"	",5.257
2005-08-03,"	",5.253
2005-08-04,"	",5.292
2005-08-05,"	",5.333
2005-08-08,"	",5.347
2005-08-09,"	",5.311
2005-08-10,"	",5.321
2005-08-11,"	",5.284
2005-08-12,"	",5.315
2005-08-15,"	",5.3
2005-08-16,"	",5.364
2005-08-17,"	",5.36
2005-08-18,"	",5.365
2005-08-19,"	",5.362
2005-08-22,"	",5.353
2005-08-23,"	",5.371
2005-08-24,"	",5.407
2005-08-25,"	",5.394
2005-08-26,"	",5.427
2005-08-29,"	",5.395
2005-08-30,"	",5.412
2005-08-31,"	",5.359
2005-09-01,18.44,5.441
2005-09-02,"	",5.457
2005-09-06,"	",5.389
2005-09-07,"	",5.376
2005-09-08,"	",5.397
2005-09-09,"	",5.354
2005-09-12,"	",5.358
2005-09-13,"	",5.399
2005-09-14,"	",5.417
2005-09-15,"	",5.414
2005-09-16,"	",5.37
2005-09-19,"	",5.4
2005-09-20,"	",5.442
2005-09-21,"	",5.492
2005-09-22,"	",5.472
2005-09-23,"	",5.469
2005-09-26,"	",5.468
2005-09-27,"	",5.468
2005-09-28,"	",5.462
2005-09-29,"	",5.414
2005-09-30,"	",5.409
2005-10-01,17.64,"	"
2005-10-03,"	",5.51
2005-10-04,"	",5.565
2005-10-05,"	",5.649
2005-10-06,"	",5.673
2005-10-07,"	",5.652
2005-10-10,"	",5.693
2005-10-11,"	",5.704
2005-10-12,"	",5.739
2005-10-13,"	",5.743
2005-10-14,"	",5.696
